match_id,date,team,winner,won,runs_scored,runs_conceded,form_to_date,form_last_10,avg_runs_scored,avg_runs_conceded,recent_runs_scored,recent_runs_conceded
335983,2008-04-19,Chennai Super Kings,Chennai Super Kings,1,240.0,207.0,0.5,0.5,160.0,160.0,160.0,160.0
335989,2008-04-23,Chennai Super Kings,Chennai Super Kings,1,208.0,202.0,1.0,0.5,240.0,207.0,160.0,160.0
335993,2008-04-26,Chennai Super Kings,Chennai Super Kings,1,152.0,147.0,1.0,0.5,224.0,204.5,224.0,204.5
335996,2008-04-28,Chennai Super Kings,Chennai Super Kings,1,178.0,165.0,1.0,1.0,200.0,185.33333333333334,200.0,185.33333333333334
336001,2008-05-02,Chennai Super Kings,Delhi Daredevils,0,169.0,172.0,1.0,1.0,194.5,180.25,194.5,180.25
336005,2008-05-04,Chennai Super Kings,Rajasthan Royals,0,109.0,110.0,0.8,0.8,189.4,178.6,189.4,178.6
336007,2008-05-06,Chennai Super Kings,Deccan Chargers,0,144.0,148.0,0.6666666666666666,0.6666666666666666,176.0,167.16666666666666,163.2,159.2
336009,2008-05-08,Chennai Super Kings,Chennai Super Kings,1,188.0,187.0,0.5714285714285714,0.5714285714285714,171.42857142857142,164.42857142857142,150.4,148.4
336013,2008-05-10,Chennai Super Kings,Chennai Super Kings,1,181.0,163.0,0.625,0.625,173.5,167.25,157.6,156.4
336018,2008-05-14,Chennai Super Kings,Mumbai Indians,0,156.0,158.0,0.6666666666666666,0.6666666666666666,174.33333333333334,166.77777777777777,158.2,156.0
336025,2008-05-18,Chennai Super Kings,Chennai Super Kings,1,55.0,149.0,0.6,0.6,172.5,165.9,155.6,153.2
336029,2008-05-21,Chennai Super Kings,Royal Challengers Bangalore,0,112.0,126.0,0.6363636363636364,0.6,161.8181818181818,164.36363636363637,144.8,161.0
336033,2008-05-24,Chennai Super Kings,Rajasthan Royals,0,201.0,211.0,0.5833333333333334,0.5,157.66666666666666,161.16666666666666,138.4,156.6
336037,2008-05-27,Chennai Super Kings,Chennai Super Kings,1,148.0,147.0,0.5384615384615384,0.4,161.0,165.0,141.0,161.4
336039,2008-05-31,Chennai Super Kings,Chennai Super Kings,1,116.0,112.0,0.5714285714285714,0.4,160.07142857142858,163.71428571428572,134.4,158.2
336040,2008-06-01,Chennai Super Kings,Rajasthan Royals,0,163.0,164.0,0.6,0.5,157.13333333333333,160.26666666666668,126.4,149.0
392181,2009-04-18,Chennai Super Kings,Mumbai Indians,0,146.0,165.0,0.5625,0.5,157.5,160.5,148.0,152.0
392185,2009-04-20,Chennai Super Kings,Chennai Super Kings,1,179.0,87.0,0.5294117647058824,0.5,156.8235294117647,160.76470588235293,154.8,159.8
392189,2009-04-23,Chennai Super Kings,Delhi Daredevils,0,180.0,189.0,0.5555555555555556,0.5,158.05555555555554,156.66666666666666,150.4,135.0
392196,2009-04-27,Chennai Super Kings,Deccan Chargers,0,165.0,169.0,0.5263157894736842,0.4,159.21052631578948,158.3684210526316,156.8,143.4
392202,2009-04-30,Chennai Super Kings,Chennai Super Kings,1,164.0,126.0,0.5,0.4,159.5,158.9,166.6,154.8
392206,2009-05-02,Chennai Super Kings,Chennai Super Kings,1,163.0,145.0,0.5238095238095238,0.4,159.71428571428572,157.33333333333334,166.8,147.2
392209,2009-05-04,Chennai Super Kings,Chennai Super Kings,1,178.0,100.0,0.5454545454545454,0.5,159.86363636363637,156.77272727272728,170.2,143.2
392214,2009-05-07,Chennai Super Kings,Chennai Super Kings,1,185.0,174.0,0.5652173913043478,0.6,160.65217391304347,154.30434782608697,170.0,145.8
392217,2009-05-09,Chennai Super Kings,Chennai Super Kings,1,141.0,140.0,0.5833333333333334,0.6,161.66666666666666,155.125,171.0,142.8
392224,2009-05-14,Chennai Super Kings,Royal Challengers Bangalore,0,129.0,132.0,0.6,0.6,160.84,154.52,166.2,137.0
392227,2009-05-16,Chennai Super Kings,Chennai Super Kings,1,151.0,147.0,0.5769230769230769,0.6,159.6153846153846,153.65384615384616,159.2,138.2
392231,2009-05-18,Chennai Super Kings,Kolkata Knight Riders,0,188.0,189.0,0.5925925925925926,0.7,159.2962962962963,153.40740740740742,156.8,138.6
392234,2009-05-20,Chennai Super Kings,Chennai Super Kings,1,116.0,92.0,0.5714285714285714,0.6,160.32142857142858,154.67857142857142,158.8,156.4
392238,2009-05-23,Chennai Super Kings,Royal Challengers Bangalore,0,146.0,149.0,0.5862068965517241,0.7,158.79310344827587,152.51724137931035,145.0,140.0
419110,2010-03-14,Chennai Super Kings,Deccan Chargers,0,159.0,190.0,0.5666666666666667,0.7,158.36666666666667,152.4,146.0,141.8
419113,2010-03-16,Chennai Super Kings,Chennai Super Kings,1,164.0,109.0,0.5483870967741935,0.6,158.38709677419354,153.61290322580646,152.0,153.4
419116,2010-03-19,Chennai Super Kings,Chennai Super Kings,1,190.0,185.0,0.5625,0.6,158.5625,152.21875,154.6,145.8
419123,2010-03-23,Chennai Super Kings,Royal Challengers Bangalore,0,135.0,171.0,0.5757575757575758,0.6,159.5151515151515,153.21212121212122,155.0,145.0
419125,2010-03-25,Chennai Super Kings,Mumbai Indians,0,180.0,181.0,0.5588235294117647,0.5,158.7941176470588,153.73529411764707,158.8,160.8
419129,2010-03-28,Chennai Super Kings,Rajasthan Royals,0,160.0,177.0,0.5428571428571428,0.4,159.4,154.5142857142857,165.6,167.2
419133,2010-03-31,Chennai Super Kings,Chennai Super Kings,1,162.0,161.0,0.5277777777777778,0.4,159.41666666666666,155.13888888888889,165.8,164.6
419137,2010-04-03,Chennai Super Kings,Chennai Super Kings,1,246.0,223.0,0.5405405405405406,0.4,159.48648648648648,155.2972972972973,165.4,175.0
419142,2010-04-06,Chennai Super Kings,Chennai Super Kings,1,165.0,141.0,0.5526315789473685,0.5,161.76315789473685,157.07894736842104,176.6,182.6
419147,2010-04-10,Chennai Super Kings,Deccan Chargers,0,138.0,139.0,0.5641025641025641,0.5,161.84615384615384,156.66666666666666,182.6,176.6
419153,2010-04-13,Chennai Super Kings,Chennai Super Kings,1,143.0,139.0,0.55,0.5,161.25,156.225,174.2,168.2
419155,2010-04-15,Chennai Super Kings,Delhi Daredevils,0,112.0,113.0,0.5609756097560976,0.6,160.8048780487805,155.8048780487805,170.8,160.6
419159,2010-04-18,Chennai Super Kings,Chennai Super Kings,1,195.0,192.0,0.5476190476190477,0.5,159.64285714285714,154.78571428571428,160.8,151.0
419163,2010-04-22,Chennai Super Kings,Chennai Super Kings,1,142.0,104.0,0.5581395348837209,0.5,160.46511627906978,155.65116279069767,150.6,144.8
419165,2010-04-25,Chennai Super Kings,Chennai Super Kings,1,168.0,146.0,0.5681818181818182,0.6,160.04545454545453,154.47727272727272,146.0,137.4
501198,2011-04-08,Chennai Super Kings,Chennai Super Kings,1,153.0,151.0,0.5777777777777777,0.7,160.22222222222223,154.2888888888889,152.0,138.8
501206,2011-04-13,Chennai Super Kings,Kings XI Punjab,0,188.0,193.0,0.5869565217391305,0.8,160.06521739130434,154.2173913043478,154.0,141.2
501211,2011-04-16,Chennai Super Kings,Chennai Super Kings,1,183.0,162.0,0.574468085106383,0.7,160.6595744680851,155.04255319148936,169.2,157.2
501215,2011-04-18,Chennai Super Kings,Kochi Tuskers Kerala,0,131.0,135.0,0.5833333333333334,0.7,161.125,155.1875,166.8,151.2
501221,2011-04-22,Chennai Super Kings,Mumbai Indians,0,156.0,164.0,0.5714285714285714,0.6,160.51020408163265,154.77551020408163,164.6,157.4
501226,2011-04-25,Chennai Super Kings,Chennai Super Kings,1,142.0,117.0,0.56,0.6,160.42,154.96,162.2,161.0
501228,2011-04-27,Chennai Super Kings,Chennai Super Kings,1,145.0,141.0,0.5686274509803921,0.6,160.05882352941177,154.2156862745098,160.0,154.2
501236,2011-05-01,Chennai Super Kings,Chennai Super Kings,1,165.0,146.0,0.5769230769230769,0.7,159.76923076923077,153.96153846153845,151.4,143.8
501240,2011-05-04,Chennai Super Kings,Chennai Super Kings,1,149.0,147.0,0.5849056603773585,0.7,159.8679245283019,153.81132075471697,147.8,140.6
501245,2011-05-07,Chennai Super Kings,Kolkata Knight Riders,0,114.0,61.0,0.5925925925925926,0.7,159.66666666666666,153.6851851851852,151.4,143.0
501249,2011-05-09,Chennai Super Kings,Chennai Super Kings,1,196.0,133.0,0.5818181818181818,0.6,158.83636363636364,152.0,143.0,122.4
501253,2011-05-12,Chennai Super Kings,Chennai Super Kings,1,176.0,158.0,0.5892857142857143,0.6,159.5,151.66071428571428,153.8,125.6
501261,2011-05-18,Chennai Super Kings,Chennai Super Kings,1,152.0,141.0,0.5964912280701754,0.7,159.78947368421052,151.7719298245614,160.0,129.0
501266,2011-05-22,Chennai Super Kings,Royal Challengers Bangalore,0,128.0,129.0,0.603448275862069,0.7,159.6551724137931,151.58620689655172,157.4,128.0
501268,2011-05-24,Chennai Super Kings,Chennai Super Kings,1,177.0,175.0,0.5932203389830508,0.7,159.11864406779662,151.20338983050848,153.2,124.4
501271,2011-05-28,Chennai Super Kings,Chennai Super Kings,1,205.0,147.0,0.6,0.8,159.41666666666666,151.6,165.8,147.2
548306,2012-04-04,Chennai Super Kings,Mumbai Indians,0,112.0,115.0,0.6065573770491803,0.8,160.1639344262295,151.52459016393442,167.6,150.0
548311,2012-04-07,Chennai Super Kings,Chennai Super Kings,1,193.0,119.0,0.5967741935483871,0.7,159.38709677419354,150.93548387096774,154.8,141.4
548316,2012-04-10,Chennai Super Kings,Delhi Daredevils,0,110.0,111.0,0.6031746031746031,0.7,159.9206349206349,150.42857142857142,163.0,137.0
548318,2012-04-12,Chennai Super Kings,Chennai Super Kings,1,208.0,205.0,0.59375,0.6,159.140625,149.8125,159.4,133.4
548322,2012-04-14,Chennai Super Kings,Pune Warriors,0,155.0,156.0,0.6,0.7,159.8923076923077,150.66153846153847,165.6,139.4
548330,2012-04-19,Chennai Super Kings,Chennai Super Kings,1,164.0,151.0,0.5909090909090909,0.6,159.8181818181818,150.74242424242425,155.6,141.2
548332,2012-04-21,Chennai Super Kings,Chennai Super Kings,1,147.0,146.0,0.5970149253731343,0.6,159.88059701492537,150.7462686567164,166.0,148.4
548343,2012-04-28,Chennai Super Kings,Kings XI Punjab,0,149.0,156.0,0.6029411764705882,0.6,159.69117647058823,150.6764705882353,156.8,153.8
548347,2012-04-30,Chennai Super Kings,Kolkata Knight Riders,0,139.0,140.0,0.5942028985507246,0.6,159.53623188405797,150.7536231884058,164.6,162.8
548352,2012-05-04,Chennai Super Kings,Chennai Super Kings,1,160.0,150.0,0.5857142857142857,0.5,159.24285714285713,150.6,150.8,149.8
548355,2012-05-06,Chennai Super Kings,Mumbai Indians,0,173.0,174.0,0.5915492957746479,0.5,159.25352112676057,150.59154929577466,151.8,148.6
548361,2012-05-10,Chennai Super Kings,Chennai Super Kings,1,127.0,126.0,0.5833333333333334,0.5,159.44444444444446,150.91666666666666,153.6,153.2
548364,2012-05-12,Chennai Super Kings,Chennai Super Kings,1,115.0,114.0,0.589041095890411,0.5,159.0,150.57534246575344,149.6,149.2
548368,2012-05-14,Chennai Super Kings,Chennai Super Kings,1,160.0,158.0,0.5945945945945946,0.6,158.40540540540542,150.0810810810811,142.8,140.8
548371,2012-05-17,Chennai Super Kings,Kings XI Punjab,0,120.0,123.0,0.6,0.6,158.42666666666668,150.18666666666667,147.0,144.4
548379,2012-05-23,Chennai Super Kings,Chennai Super Kings,1,187.0,149.0,0.5921052631578947,0.6,157.92105263157896,149.82894736842104,139.0,139.0
548380,2012-05-25,Chennai Super Kings,Chennai Super Kings,1,222.0,136.0,0.5974025974025974,0.6,158.2987012987013,149.8181818181818,141.8,134.0
548381,2012-05-27,Chennai Super Kings,Kolkata Knight Riders,0,190.0,192.0,0.6025641025641025,0.6,159.1153846153846,149.64102564102564,160.8,136.0
598002,2013-04-06,Chennai Super Kings,Mumbai Indians,0,139.0,148.0,0.5949367088607594,0.6,159.50632911392404,150.1772151898734,175.8,151.6
598007,2013-04-10,Chennai Super Kings,Chennai Super Kings,1,139.0,138.0,0.5875,0.6,159.25,150.15,171.6,149.6
598012,2013-04-13,Chennai Super Kings,Chennai Super Kings,1,166.0,165.0,0.5925925925925926,0.6,159.0,150.0,175.4,152.6
598015,2013-04-15,Chennai Super Kings,Pune Warriors,0,135.0,159.0,0.5975609756097561,0.7,159.08536585365854,150.1829268292683,171.2,155.8
598020,2013-04-18,Chennai Super Kings,Chennai Super Kings,1,169.0,83.0,0.5903614457831325,0.6,158.79518072289156,150.289156626506,153.8,160.4
598022,2013-04-20,Chennai Super Kings,Chennai Super Kings,1,124.0,119.0,0.5952380952380952,0.6,158.91666666666666,149.48809523809524,149.6,138.6
598026,2013-04-22,Chennai Super Kings,Chennai Super Kings,1,186.0,185.0,0.6,0.6,158.50588235294117,149.12941176470588,146.6,132.8
598030,2013-04-25,Chennai Super Kings,Chennai Super Kings,1,160.0,159.0,0.6046511627906976,0.7,158.82558139534885,149.54651162790697,156.0,142.2
598034,2013-04-28,Chennai Super Kings,Chennai Super Kings,1,200.0,186.0,0.6091954022988506,0.7,158.83908045977012,149.6551724137931,154.8,141.0
598038,2013-04-30,Chennai Super Kings,Chennai Super Kings,1,164.0,127.0,0.6136363636363636,0.7,159.3068181818182,150.0681818181818,167.8,146.4
598041,2013-05-02,Chennai Super Kings,Chennai Super Kings,1,186.0,171.0,0.6179775280898876,0.8,159.35955056179776,149.80898876404495,166.8,155.2
598046,2013-05-05,Chennai Super Kings,Mumbai Indians,0,79.0,139.0,0.6222222222222222,0.9,159.65555555555557,150.04444444444445,179.2,165.6
598051,2013-05-08,Chennai Super Kings,Chennai Super Kings,1,223.0,146.0,0.6153846153846154,0.8,158.76923076923077,149.92307692307693,157.8,156.4
598058,2013-05-12,Chennai Super Kings,Rajasthan Royals,0,141.0,144.0,0.6195652173913043,0.8,159.4673913043478,149.8804347826087,170.4,153.8
598062,2013-05-14,Chennai Super Kings,Chennai Super Kings,1,168.0,135.0,0.6129032258064516,0.8,159.2688172043011,149.81720430107526,158.6,145.4
598068,2013-05-18,Chennai Super Kings,Royal Challengers Bangalore,0,82.0,106.0,0.6170212765957447,0.8,159.36170212765958,149.6595744680851,159.4,147.0
598070,2013-05-21,Chennai Super Kings,Chennai Super Kings,1,192.0,144.0,0.6105263157894737,0.7,158.54736842105262,149.2,138.6,134.0
598073,2013-05-26,Chennai Super Kings,Mumbai Indians,0,125.0,148.0,0.6145833333333334,0.7,158.89583333333334,149.14583333333334,161.2,135.0
729283,2014-04-18,Chennai Super Kings,Kings XI Punjab,0,205.0,206.0,0.6082474226804123,0.6,158.5463917525773,149.1340206185567,141.6,135.4
729293,2014-04-21,Chennai Super Kings,Chennai Super Kings,1,177.0,84.0,0.6020408163265306,0.5,159.0204081632653,149.71428571428572,154.4,147.8
729297,2014-04-23,Chennai Super Kings,Chennai Super Kings,1,140.0,133.0,0.6060606060606061,0.5,159.2020202020202,149.05050505050505,156.2,137.6
729303,2014-04-25,Chennai Super Kings,Chennai Super Kings,1,142.0,141.0,0.61,0.5,159.01,148.89,167.8,143.0
729311,2014-04-27,Chennai Super Kings,Chennai Super Kings,1,146.0,145.0,0.6138613861386139,0.6,158.84158415841586,148.8118811881188,157.8,142.4
733971,2014-05-02,Chennai Super Kings,Chennai Super Kings,1,148.0,114.0,0.6176470588235294,0.6,158.7156862745098,148.77450980392157,162.0,141.8
733981,2014-05-05,Chennai Super Kings,Chennai Super Kings,1,181.0,178.0,0.6213592233009708,0.7,158.61165048543688,148.4368932038835,150.6,123.4
733987,2014-05-07,Chennai Super Kings,Kings XI Punjab,0,187.0,231.0,0.625,0.7,158.82692307692307,148.72115384615384,151.4,142.2
733995,2014-05-10,Chennai Super Kings,Chennai Super Kings,1,160.0,157.0,0.6190476190476191,0.7,159.0952380952381,149.5047619047619,160.8,161.8
734003,2014-05-13,Chennai Super Kings,Chennai Super Kings,1,149.0,148.0,0.6226415094339622,0.7,159.10377358490567,149.5754716981132,164.4,165.0
734013,2014-05-18,Chennai Super Kings,Royal Challengers Bangalore,0,138.0,142.0,0.6261682242990654,0.8,159.00934579439252,149.5607476635514,165.0,165.6
734023,2014-05-20,Chennai Super Kings,Kolkata Knight Riders,0,154.0,156.0,0.6203703703703703,0.8,158.8148148148148,149.49074074074073,163.0,171.2
734029,2014-05-22,Chennai Super Kings,Sunrisers Hyderabad,0,185.0,189.0,0.6146788990825688,0.7,158.77064220183487,149.55045871559633,157.6,166.8
734035,2014-05-24,Chennai Super Kings,Chennai Super Kings,1,160.0,154.0,0.6090909090909091,0.6,159.0090909090909,149.9090909090909,157.2,158.4
734045,2014-05-28,Chennai Super Kings,Chennai Super Kings,1,176.0,173.0,0.6126126126126126,0.6,159.018018018018,149.94594594594594,157.2,157.8
734047,2014-05-30,Chennai Super Kings,Kings XI Punjab,0,202.0,226.0,0.6160714285714286,0.6,159.16964285714286,150.15178571428572,162.6,162.8
829707,2015-04-09,Chennai Super Kings,Chennai Super Kings,1,150.0,149.0,0.6106194690265486,0.5,159.5486725663717,150.8230088495575,175.4,179.6
829711,2015-04-11,Chennai Super Kings,Chennai Super Kings,1,209.0,164.0,0.6140350877192983,0.5,159.46491228070175,150.80701754385964,174.6,178.2
829729,2015-04-17,Chennai Super Kings,Chennai Super Kings,1,189.0,183.0,0.6173913043478261,0.6,159.89565217391305,150.9217391304348,179.4,173.2
829735,2015-04-19,Chennai Super Kings,Rajasthan Royals,0,156.0,157.0,0.6206896551724138,0.6,160.14655172413794,151.19827586206895,185.2,179.0
829745,2015-04-22,Chennai Super Kings,Chennai Super Kings,1,181.0,154.0,0.6153846153846154,0.5,160.11111111111111,151.24786324786325,181.2,175.8
829753,2015-04-25,Chennai Super Kings,Chennai Super Kings,1,192.0,95.0,0.6186440677966102,0.6,160.28813559322035,151.27118644067798,177.0,161.4
829765,2015-04-28,Chennai Super Kings,Chennai Super Kings,1,134.0,132.0,0.6218487394957983,0.7,160.5546218487395,150.7983193277311,185.4,150.6
829723,2015-04-30,Chennai Super Kings,Kolkata Knight Riders,0,165.0,169.0,0.625,0.8,160.33333333333334,150.64166666666668,170.4,144.2
829773,2015-05-02,Chennai Super Kings,Sunrisers Hyderabad,0,170.0,192.0,0.6198347107438017,0.7,160.37190082644628,150.79338842975207,165.6,141.4
829779,2015-05-04,Chennai Super Kings,Chennai Super Kings,1,148.0,124.0,0.6147540983606558,0.6,160.45081967213116,151.13114754098362,168.4,148.4
829789,2015-05-08,Chennai Super Kings,Mumbai Indians,0,158.0,159.0,0.6178861788617886,0.7,160.34959349593495,150.91056910569105,161.8,142.4
829797,2015-05-10,Chennai Super Kings,Chennai Super Kings,1,157.0,145.0,0.6129032258064516,0.6,160.33064516129033,150.9758064516129,155.0,155.2
829801,2015-05-12,Chennai Super Kings,Delhi Daredevils,0,119.0,120.0,0.616,0.6,160.304,150.928,159.6,157.8
829809,2015-05-16,Chennai Super Kings,Chennai Super Kings,1,134.0,130.0,0.6111111111111112,0.5,159.97619047619048,150.68253968253967,150.4,148.0
829817,2015-05-19,Chennai Super Kings,Mumbai Indians,0,162.0,187.0,0.6141732283464567,0.6,159.77165354330708,150.51968503937007,143.2,135.6
829821,2015-05-22,Chennai Super Kings,Chennai Super Kings,1,140.0,139.0,0.609375,0.5,159.7890625,150.8046875,146.0,148.2
829823,2015-05-24,Chennai Super Kings,Mumbai Indians,0,161.0,202.0,0.6124031007751938,0.5,159.63565891472868,150.71317829457365,142.4,144.2
1136561,2018-04-07,Chennai Super Kings,Chennai Super Kings,1,169.0,165.0,0.6076923076923076,0.4,159.64615384615385,151.1076923076923,143.2,155.6
1136565,2018-04-10,Chennai Super Kings,Chennai Super Kings,1,205.0,202.0,0.6106870229007634,0.5,159.7175572519084,151.21374045801528,153.2,164.6
1136572,2018-04-15,Chennai Super Kings,Kings XI Punjab,0,193.0,197.0,0.6136363636363636,0.6,160.06060606060606,151.59848484848484,167.4,179.0
1136577,2018-04-20,Chennai Super Kings,Chennai Super Kings,1,204.0,140.0,0.6090225563909775,0.5,160.30827067669173,151.93984962406014,173.6,181.0
1136580,2018-04-22,Chennai Super Kings,Chennai Super Kings,1,182.0,178.0,0.6119402985074627,0.6,160.63432835820896,151.8507462686567,186.4,181.2
1136584,2018-04-25,Chennai Super Kings,Chennai Super Kings,1,207.0,205.0,0.6148148148148148,0.6,160.7925925925926,152.04444444444445,190.6,176.4
1136587,2018-04-28,Chennai Super Kings,Mumbai Indians,0,169.0,170.0,0.6176470588235294,0.7,161.13235294117646,152.43382352941177,198.2,184.4
1136590,2018-04-30,Chennai Super Kings,Chennai Super Kings,1,211.0,198.0,0.6131386861313869,0.6,161.1897810218978,152.56204379562044,191.0,178.0
1136593,2018-05-03,Chennai Super Kings,Kolkata Knight Riders,0,177.0,180.0,0.6159420289855072,0.7,161.55072463768116,152.8913043478261,194.6,178.2
1136595,2018-05-05,Chennai Super Kings,Chennai Super Kings,1,128.0,127.0,0.6115107913669064,0.6,161.66187050359713,153.0863309352518,189.2,186.2
1136603,2018-05-11,Chennai Super Kings,Rajasthan Royals,0,176.0,177.0,0.6142857142857143,0.7,161.42142857142858,152.9,178.4,176.0
1136606,2018-05-13,Chennai Super Kings,Chennai Super Kings,1,180.0,179.0,0.6099290780141844,0.6,161.52482269503545,153.0709219858156,172.2,170.4
1136612,2018-05-18,Chennai Super Kings,Delhi Daredevils,0,128.0,162.0,0.6126760563380281,0.6,161.6549295774648,153.25352112676057,174.4,172.2
1136616,2018-05-20,Chennai Super Kings,Chennai Super Kings,1,159.0,153.0,0.6083916083916084,0.6,161.41958041958043,153.3146853146853,157.8,165.0
1136617,2018-05-22,Chennai Super Kings,Chennai Super Kings,1,140.0,139.0,0.6111111111111112,0.6,161.40277777777777,153.3125,154.2,159.6
1136620,2018-05-27,Chennai Super Kings,Chennai Super Kings,1,181.0,178.0,0.6137931034482759,0.6,161.2551724137931,153.21379310344827,156.6,162.0
1175356,2019-03-23,Chennai Super Kings,Chennai Super Kings,1,71.0,70.0,0.6164383561643836,0.6,161.3904109589041,153.3835616438356,157.6,162.2
1175360,2019-03-26,Chennai Super Kings,Chennai Super Kings,1,150.0,147.0,0.6190476190476191,0.7,160.77551020408163,152.81632653061226,135.8,140.4
1175367,2019-03-31,Chennai Super Kings,Chennai Super Kings,1,175.0,167.0,0.6216216216216216,0.7,160.7027027027027,152.77702702702703,140.2,137.4
1175370,2019-04-03,Chennai Super Kings,Mumbai Indians,0,133.0,170.0,0.6241610738255033,0.8,160.7986577181208,152.8724832214765,143.4,140.2
1178393,2019-04-06,Chennai Super Kings,Chennai Super Kings,1,160.0,138.0,0.62,0.7,160.61333333333334,152.98666666666668,142.0,146.4
1178398,2019-04-09,Chennai Super Kings,Chennai Super Kings,1,111.0,108.0,0.6225165562913907,0.8,160.60927152317882,152.88741721854305,137.8,138.4
1178400,2019-04-11,Chennai Super Kings,Chennai Super Kings,1,155.0,151.0,0.625,0.8,160.2828947368421,152.5921052631579,145.8,146.0
1178404,2019-04-14,Chennai Super Kings,Chennai Super Kings,1,162.0,161.0,0.6274509803921569,0.9,160.2483660130719,152.58169934640523,146.8,146.8
1178408,2019-04-17,Chennai Super Kings,Sunrisers Hyderabad,0,132.0,137.0,0.6298701298701299,0.9,160.25974025974025,152.63636363636363,144.2,145.6
1178414,2019-04-21,Chennai Super Kings,Royal Challengers Bangalore,0,160.0,161.0,0.6258064516129033,0.8,160.0774193548387,152.53548387096774,144.0,139.0
1178416,2019-04-23,Chennai Super Kings,Chennai Super Kings,1,176.0,175.0,0.6217948717948718,0.7,160.07692307692307,152.5897435897436,144.0,143.6
1178419,2019-04-26,Chennai Super Kings,Mumbai Indians,0,109.0,155.0,0.6242038216560509,0.7,160.17834394904457,152.7324840764331,157.0,157.0
1178425,2019-05-01,Chennai Super Kings,Chennai Super Kings,1,179.0,99.0,0.620253164556962,0.6,159.85443037974684,152.74683544303798,147.8,157.8
1178430,2019-05-05,Chennai Super Kings,Kings XI Punjab,0,170.0,173.0,0.6226415094339622,0.6,159.9748427672956,152.40880503144655,151.2,145.4
1181764,2019-05-07,Chennai Super Kings,Mumbai Indians,0,131.0,132.0,0.61875,0.6,160.0375,152.5375,158.8,152.6
1181767,2019-05-10,Chennai Super Kings,Chennai Super Kings,1,151.0,147.0,0.6149068322981367,0.5,159.85714285714286,152.40993788819875,153.0,146.8
1181768,2019-05-12,Chennai Super Kings,Mumbai Indians,0,148.0,149.0,0.6172839506172839,0.5,159.80246913580248,152.37654320987653,148.0,141.2
1216492,2020-09-19,Chennai Super Kings,Chennai Super Kings,1,166.0,162.0,0.6134969325153374,0.4,159.73006134969324,152.35582822085888,155.8,140.0
1216496,2020-09-22,Chennai Super Kings,Rajasthan Royals,0,200.0,216.0,0.6158536585365854,0.4,159.76829268292684,152.41463414634146,153.2,152.6
1216539,2020-09-25,Chennai Super Kings,Delhi Capitals,0,131.0,175.0,0.6121212121212121,0.4,160.0121212121212,152.8,159.2,161.2
1216516,2020-10-02,Chennai Super Kings,Sunrisers Hyderabad,0,157.0,164.0,0.608433734939759,0.4,159.83734939759037,152.93373493975903,159.2,169.8
1216513,2020-10-04,Chennai Super Kings,Chennai Super Kings,1,181.0,178.0,0.6047904191616766,0.3,159.82035928143713,153.0,160.4,173.2
1216501,2020-10-07,Chennai Super Kings,Kolkata Knight Riders,0,157.0,167.0,0.6071428571428571,0.4,159.94642857142858,153.14880952380952,167.0,179.0
1216525,2020-10-10,Chennai Super Kings,Royal Challengers Bangalore,0,132.0,169.0,0.6035502958579881,0.3,159.92899408284023,153.23076923076923,165.2,180.0
1216528,2020-10-13,Chennai Super Kings,Chennai Super Kings,1,167.0,147.0,0.6,0.3,159.76470588235293,153.3235294117647,151.6,170.6
1216509,2020-10-17,Chennai Super Kings,Delhi Capitals,0,179.0,185.0,0.6023391812865497,0.4,159.80701754385964,153.28654970760235,158.8,165.0
1216533,2020-10-19,Chennai Super Kings,Rajasthan Royals,0,125.0,126.0,0.5988372093023255,0.3,159.91860465116278,153.47093023255815,163.2,169.2
1216521,2020-10-23,Chennai Super Kings,Mumbai Indians,0,114.0,116.0,0.5953757225433526,0.3,159.71676300578034,153.3121387283237,152.0,158.8
1216544,2020-10-25,Chennai Super Kings,Chennai Super Kings,1,150.0,145.0,0.5919540229885057,0.2,159.45402298850576,153.0977011494253,143.4,148.6
1216536,2020-10-29,Chennai Super Kings,Chennai Super Kings,1,178.0,172.0,0.5942857142857143,0.3,159.4,153.05142857142857,147.0,143.8
1216506,2020-11-01,Chennai Super Kings,Chennai Super Kings,1,154.0,153.0,0.5965909090909091,0.4,159.5056818181818,153.1590909090909,149.2,148.8
1254059,2021-04-10,Chennai Super Kings,Delhi Capitals,0,188.0,190.0,0.5988700564971752,0.5,159.47457627118644,153.1581920903955,144.2,142.4
1254065,2021-04-16,Chennai Super Kings,Chennai Super Kings,1,107.0,106.0,0.5955056179775281,0.4,159.63483146067415,153.36516853932585,156.8,155.2
1254069,2021-04-19,Chennai Super Kings,Chennai Super Kings,1,188.0,143.0,0.5977653631284916,0.5,159.34078212290504,153.10055865921788,155.4,153.2
1254072,2021-04-21,Chennai Super Kings,Chennai Super Kings,1,220.0,202.0,0.6,0.6,159.5,153.04444444444445,163.0,152.8
1254076,2021-04-25,Chennai Super Kings,Chennai Super Kings,1,191.0,122.0,0.6022099447513812,0.6,159.8342541436464,153.31491712707182,171.4,158.8
1254080,2021-04-28,Chennai Super Kings,Chennai Super Kings,1,173.0,171.0,0.6043956043956044,0.7,160.0054945054945,153.14285714285714,178.8,152.6
1254084,2021-05-01,Chennai Super Kings,Mumbai Indians,0,218.0,219.0,0.6065573770491803,0.8,160.07650273224044,153.24043715846994,175.8,148.8
